subset_id,model,model_type,n_cases,rmse_m,mae_m,rmse_ratio_pct,mae_ratio_pct,bias_m,pearson_r,spearman_rho,hit_rate_30pct,tail_coverage_low,tail_coverage_high,tail_coverage_overall,dynamic_range_p90_p10,range_coverage_fraction,dynamic_range_pass,attractor_pass,attractor_max_fraction,attractor_message
BM-A_full,baseline_constant,baseline,67,91.43101028488547,61.89813346896859,94.65214541190906,74.76275458378954,1.6331877807023198e-14,-1.693459201867127e-16,,0.2537313432835821,0.0,0.3888888888888889,0.16279069767441862,1.0,0.0,False,False,1.0,"FAIL: 100.00% of predictions in a band spanning 20% of observed range [37, 518] m. Attractor behaviour detected."
BM-A_full,baseline_depth_scaled,baseline,67,87.60546008761555,54.543633598514035,86.99732931712178,63.17898315388912,-2.439176555594374e-14,0.28623595604692237,0.4675993449607174,0.373134328358209,0.08,0.5,0.2558139534883721,1.9951898486806117,0.16714170504058554,False,False,1.0,"FAIL: 100.00% of predictions in a band spanning 20% of observed range [37, 518] m. Attractor behaviour detected."
BM-A_full,baseline_linear_wind,baseline,67,87.73440066861914,55.02303574685051,89.56778817245544,64.4982871080128,-3.945102950787422e-14,0.2814721049095065,0.43047878236460413,0.40298507462686567,0.12,0.5,0.27906976744186046,1.9883027086331682,0.17162524712808935,False,False,1.0,"FAIL: 100.00% of predictions in a band spanning 20% of observed range [37, 518] m. Attractor behaviour detected."
BM-A_full,cl,candidate,67,129.86807278036366,88.43009386089649,73.44585337795844,68.44003203245764,-88.43009386089649,-0.2987857940252195,-0.4566627490990668,0.11940298507462686,0.32,0.0,0.18604651162790697,2.798701037701902,0.05821827158414263,False,True,0.0,OK: max fraction in any 20% band = 0.00%
BM-A_full,scaling,candidate,67,131.9302469616338,93.20942506621701,78.5892128665751,76.72804722766409,-93.20942506621701,-0.307030034934498,-0.5134212867460272,0.0,0.0,0.0,0.0,2.5987442910880194,0.02836623379342144,False,True,0.0,OK: max fraction in any 20% band = 0.00%
BM-B_cross_method,baseline_constant,baseline,6,71.17307475166263,68.47087856121892,139.01148045703744,127.43948985937905,33.893409172661705,,,0.0,0.0,0.0,0.0,1.0,0.0,False,False,1.0,"FAIL: 100.00% of predictions in a band spanning 20% of observed range [38, 212] m. Attractor behaviour detected."
BM-B_cross_method,baseline_depth_scaled,baseline,6,68.87819068065454,64.29103388456689,150.03029948863517,126.44204944481372,40.20321014424721,0.45054549213699147,0.23190841426097938,0.0,0.0,0.0,0.0,1.5112448435341035,0.460407387522401,False,False,0.8333333333333334,"FAIL: 83.33% of predictions in a band spanning 20% of observed range [38, 212] m. Attractor behaviour detected."
BM-B_cross_method,baseline_linear_wind,baseline,6,65.97210462834276,60.899097803789694,142.69679383582024,119.06936497698564,36.62359222700518,0.4856292001516256,0.40583972495671394,0.0,0.0,0.0,0.0,1.5912777913808018,0.47238114211887644,False,False,0.8333333333333334,"FAIL: 83.33% of predictions in a band spanning 20% of observed range [38, 212] m. Attractor behaviour detected."
BM-B_cross_method,cl,candidate,6,89.81221170655506,59.63454043180084,72.22644248998338,67.86326617930109,-59.63454043180084,-0.45952004492950127,-0.46381682852195877,0.16666666666666666,0.25,0.0,0.2,2.525189229274879,0.16068986731685422,False,True,0.0,OK: max fraction in any 20% band = 0.00%
BM-B_cross_method,scaling,candidate,6,89.93685675720009,62.55704626515888,76.93457568936715,75.20375559544307,-62.55704626515888,-0.3493598789633739,-0.17393131069573456,0.0,0.0,0.0,0.0,2.258929369734752,0.07837719866284044,False,True,0.0,OK: max fraction in any 20% band = 0.00%
BM-C_narrow_spacing,baseline_constant,baseline,30,59.8866696468434,58.95055854399504,135.02818166095975,128.13391522991355,58.95055854399504,,,0.0,0.0,,0.0,1.0,0.0,False,True,0.0,OK: max fraction in any 20% band = 0.00%
BM-C_narrow_spacing,baseline_depth_scaled,baseline,30,54.384653435305395,47.124779929520514,122.74362063215733,103.17753193793482,47.124779929520514,0.02721808640710012,-0.006230529749266882,0.13333333333333333,0.08,,0.08,2.0426671265863927,1.8998345360645992,True,True,0.2,OK: max fraction in any 20% band = 20.00%
BM-C_narrow_spacing,baseline_linear_wind,baseline,30,56.194547775597734,48.64942595284349,127.0472891538208,106.696531938441,48.64942595284349,-0.012081457082380368,-0.020471740604734043,0.16666666666666666,0.12,,0.12,2.119788129298217,2.0103862807462094,True,True,0.2,OK: max fraction in any 20% band = 20.00%
BM-C_narrow_spacing,cl,candidate,30,28.308663995867086,24.020447667092917,51.790170374934185,46.360434883883336,-24.020447667092917,-0.07330953455424355,-0.016021362212400556,0.26666666666666666,0.32,,0.32,2.8043150716797167,0.5874676053324004,False,True,0.0,OK: max fraction in any 20% band = 0.00%
BM-C_narrow_spacing,scaling,candidate,30,33.51550591177469,31.25251349884663,62.879089058548864,61.62015189568303,-31.25251349884663,-0.11188556458352099,0.015131286533933856,0.0,0.0,,0.0,2.5961063434123837,0.3604817277146057,False,True,0.0,OK: max fraction in any 20% band = 0.00%
BM-D_wide_spacing,baseline_constant,baseline,12,190.8298192399877,154.80405454900497,54.73442200645319,52.287003304012956,-154.80405454900497,,,0.08333333333333333,,0.08333333333333333,0.08333333333333333,1.0,0.0,False,True,0.0,OK: max fraction in any 20% band = 0.00%
BM-D_wide_spacing,baseline_depth_scaled,baseline,12,183.32417344051137,137.98816823573452,49.067520551990604,43.66084786259279,-137.98816823573452,-0.548753622473497,-0.4265734265734266,0.3333333333333333,,0.3333333333333333,0.3333333333333333,1.2985186056547804,0.13389117205929663,False,True,0.0,OK: max fraction in any 20% band = 0.00%
